317.5247802734375, -289.6982727050781, 108.67208099365234, 160.8173828125, 75.72608184814453, 170.6839141845703
317.5233459472656, -289.6991882324219, 108.67196655273438, 160.81613159179688, 75.72582244873047, 170.6824493408203
317.5233459472656, -289.6991882324219, 108.67196655273438, 160.81613159179688, 75.72582244873047, 170.6824493408203
317.5244140625, -289.7000427246094, 108.67229461669922, 160.8174285888672, 75.72638702392578, 170.68370056152344
317.523681640625, -289.699462890625, 108.67208099365234, 160.8173828125, 75.72608184814453, 170.68370056152344
317.524658203125, -289.6981506347656, 108.67044830322266, 160.8169403076172, 75.72589111328125, 170.68350219726562
317.5232849121094, -289.6988220214844, 108.67206573486328, 160.81668090820312, 75.7259292602539, 170.6832275390625
317.523681640625, -289.699462890625, 108.67208099365234, 160.8173828125, 75.72608184814453, 170.68370056152344
317.5237731933594, -289.69921875, 108.6738052368164, 160.81674194335938, 75.72623443603516, 170.6832275390625
317.5235900878906, -289.69873046875, 108.67227172851562, 160.8160400390625, 75.72608184814453, 170.68276977539062
317.5240478515625, -289.6997375488281, 108.67218780517578, 160.81700134277344, 75.7261962890625, 170.68328857421875
317.5234069824219, -289.6965026855469, 108.6712646484375, 160.81642150878906, 75.72596740722656, 170.6833953857422
317.523681640625, -289.699462890625, 108.67208099365234, 160.8173828125, 75.72608184814453, 170.68370056152344
317.5251159667969, -289.69818115234375, 108.67227935791016, 160.81674194335938, 75.72623443603516, 170.68345642089844
317.52532958984375, -289.7007751464844, 108.6731948852539, 160.8182373046875, 75.7264633178711, 170.68453979492188
317.5254211425781, -289.7005310058594, 108.67491912841797, 160.8184051513672, 75.7266845703125, 170.68490600585938
317.5236511230469, -289.6990966796875, 108.67217254638672, 160.81629943847656, 75.72604370117188, 170.6828155517578
317.5251159667969, -289.7005920410156, 108.67471313476562, 160.8182373046875, 75.7264633178711, 170.68453979492188
317.52642822265625, -289.6995849609375, 108.6731948852539, 160.8174285888672, 75.72638702392578, 170.6839141845703
317.523681640625, -289.699462890625, 108.67208099365234, 160.8173828125, 75.72608184814453, 170.68370056152344
317.52484130859375, -289.6976318359375, 108.67389678955078, 160.81727600097656, 75.7263412475586, 170.68423461914062
317.523681640625, -289.699462890625, 108.67208099365234, 160.8165740966797, 75.72601318359375, 170.682861328125
317.5249328613281, -289.70013427734375, 108.67317962646484, 160.81674194335938, 75.72623443603516, 170.6832275390625
317.5240478515625, -289.6997375488281, 108.67218780517578, 160.81700134277344, 75.7261962890625, 170.68328857421875
317.5234680175781, -289.6968688964844, 108.6711654663086, 160.81668090820312, 75.7259292602539, 170.68345642089844
317.5251159667969, -289.7005920410156, 108.67471313476562, 160.8174285888672, 75.72638702392578, 170.68370056152344
317.5240478515625, -289.6997375488281, 108.67218780517578, 160.81781005859375, 75.72627258300781, 170.68411254882812
317.5236511230469, -289.6990966796875, 108.67217254638672, 160.81710815429688, 75.72611999511719, 170.68365478515625
317.5234069824219, -289.6965026855469, 108.6712646484375, 160.81642150878906, 75.72596740722656, 170.6833953857422
317.5223693847656, -289.69805908203125, 108.6711654663086, 160.81668090820312, 75.7259292602539, 170.6832275390625
317.5241394042969, -289.6994934082031, 108.67391204833984, 160.81716918945312, 75.72642517089844, 170.68365478515625
317.5249938964844, -289.70050048828125, 108.67308807373047, 160.81700134277344, 75.7261962890625, 170.68328857421875
317.5247497558594, -289.6979064941406, 108.67217254638672, 160.81629943847656, 75.72604370117188, 170.6830291748047
317.52459716796875, -289.6998596191406, 108.6730728149414, 160.81710815429688, 75.72611999511719, 170.68365478515625
317.5243835449219, -289.6976013183594, 108.67206573486328, 160.81668090820312, 75.7259292602539, 170.68345642089844
317.5704040527344, -289.9093933105469, 108.67064666748047, 160.80169677734375, 75.81379699707031, 170.6313018798828
317.3381042480469, -290.19927978515625, 108.45890045166016, 160.8333740234375, 75.81227111816406, 170.6114044189453
316.43719482421875, -289.33319091796875, 107.43282318115234, 160.99574279785156, 75.60001373291016, 170.70623779296875
313.6594543457031, -288.5559387207031, 106.54147338867188, 161.4350128173828, 75.01663208007812, 171.04066467285156
311.7802734375, -289.2800598144531, 106.38847351074219, 161.5142059326172, 74.72354888916016, 170.9662628173828
310.36822509765625, -289.8116455078125, 106.11878967285156, 161.40936279296875, 74.45658874511719, 170.8515625
309.98736572265625, -289.87176513671875, 106.20545959472656, 161.6984405517578, 74.1843032836914, 171.25955200195312
308.4031066894531, -290.1291809082031, 106.47702026367188, 162.107421875, 73.67194366455078, 171.75643920898438
