-0.1513717537986638, -0.12488025791015758, 0.3702255924888314
-0.1511118843912129, -0.12417338148661648, 0.3690505287583242
-0.15265519819542742, -0.12316324304615996, 0.3696763983623577
-0.1511912256629248, -0.1248098876082308, 0.3690534315889536
-0.1518434409727854, -0.12338650228666437, 0.3685765431682574
-0.1497980366233043, -0.12531371793889604, 0.36824311083503425
-0.1513639488000807, -0.12322114085532024, 0.36755077337598857
-0.1518146125160407, -0.12485708888032748, 0.3710644309346453
-0.15161708718212621, -0.12494875512194026, 0.3704032585230667
-0.152663158169791, -0.12343320205194118, 0.37189049475324654
-0.15231271467944943, -0.12478890465686845, 0.3721675155633249
-0.15465622764127512, -0.1255166190208772, 0.37638870757144727
-0.15718864233344948, -0.12262851092505941, 0.379226736757523
-0.15613179733959578, -0.12460631873060864, 0.37910190088718715
-0.1554991731135579, -0.12468361369688982, 0.37762951887131413
-0.15613210108942072, -0.1258277462895656, 0.38009839207908913
-0.15613172436827433, -0.1257027763874807, 0.3809758025570191
-0.1549120568521772, -0.12370479835823246, 0.37567219800736096
-0.15506694581320893, -0.12516105557271598, 0.3785994652821637
-0.15624980210234157, -0.12606403793426812, 0.3812981002237231
-0.15577625210907203, -0.1254785121057507, 0.37834606874571686
-0.15447686999576685, -0.12474973337084029, 0.375912071230284
-0.1563658102164549, -0.12570439316197446, 0.379878839337787
-0.15602424591366582, -0.12535590693226006, 0.3784919506970562
-0.15553893536542188, -0.12556741084845635, 0.37835130481126394
-0.15496939259429104, -0.1254579504241354, 0.3775557832354521
-0.15406559124887925, -0.1251012357689864, 0.37459734315069865
-0.15645812770600823, -0.12574596318611944, 0.3806382546739941
-0.15690106186464264, -0.12533700237140694, 0.38152311736264377
-0.1568686753108445, -0.12489160982572343, 0.3807122900630849
-0.15598422620808136, -0.1258749022722578, 0.38011461983711164
-0.15709060459198768, -0.1248254775524734, 0.38032481021888553
-0.15659568133534682, -0.12540515501929284, 0.38127536602875955
-0.15639583322209596, -0.12553637744593377, 0.37933711415514404
-0.1552939516533401, -0.12605440845179594, 0.37953532219207053
-0.15634888606772643, -0.12526220747547745, 0.3799250079053525
-0.15693172745701686, -0.12511777685829253, 0.38025352568144016
-0.15599384328727817, -0.1258401781436916, 0.37937811904047386
-0.1563956112618351, -0.12521665059345705, 0.37945985696937723
-0.15599151964299726, -0.12560234311996626, 0.37914769197475057
-0.15594795188684407, -0.1247144774704432, 0.3775308303859305
-0.15793479324302648, -0.12529772126887376, 0.38198427418337383
-0.1562168297871326, -0.12550172905397236, 0.3798244583363396
-0.1542628554141762, -0.1256148359679893, 0.37639098202716886
