400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63196558485834, -205.79002924936935, -8.325650323891294, -159.6460632475785, 83.39066338508533, -173.23777023889514
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.63332606428855, -205.78865542410134, -8.324014059117397, -159.6436708559944, 83.39078857012976, -173.23515325763753
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6344501970377, -205.78933804229374, -8.324983087002359, -159.64347713714716, 83.39078002810803, -173.23518078652086
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
400.6346302404803, -205.78860070500767, -8.324982403153077, -159.6438578950839, 83.39079681760934, -173.23512667823033
